Temperature,Humidity,Voltage,Current,SoC,SoH,Failure
27.61534422933427,73.59499855072265,3.1369149418655202,0.9208359624295613,98.18239460531578,88.515826813509,0
22.441802850159597,88.99067086115046,3.1814961944819213,1.9627006077901517,83.50544831264317,99.09456593901353,0
37.10582566280392,62.614253631957695,3.270380315941482,0.2282548386992617,72.7538369665598,91.82893413099066,0
31.003812343490033,72.61161351322441,3.3011599936083575,1.0855318893231305,66.22456402008677,97.67811271281873,0
23.05095587111947,81.5796516950135,4.020739269409366,0.4407928958231998,89.28812363022678,92.86636174942531,0
32.37942275278176,91.62892659355855,3.67346734593903,1.9442854362785138,43.15516172955903,87.75150906677202,0
20.85971302788046,72.7501001172828,3.62806909364924,0.31527665898218193,57.41449699879016,75.76070107409033,0
42.73301005196955,85.03565505748037,3.137722646243061,0.8668419044870233,69.55119754932015,90.00056955677539,0
26.469499540000424,95.43910992944748,4.032167632019322,1.5019814711857518,52.895238069559284,88.70138697879722,0
36.56305710884955,84.63452752729218,3.867377163850181,1.438653413252146,54.19891632722144,88.074075113718,1
27.792776902235275,69.31837899014535,3.0812020342800017,0.9031844100984712,46.422773400166754,84.69357603964723,0
33.00170052944527,60.97603126226152,3.8494021166757224,0.7583959191101646,65.13854533476288,85.85969811967827,0
33.667756983581995,94.80395495603719,3.6522458608111754,0.855463519250454,88.04596224120928,80.03327581354313,1
24.621361388138176,60.850776434015486,3.0980704148961338,0.6021249000014146,36.12227024050503,85.5793807792691,1
44.239615694113965,94.98806690736798,3.549960769834388,0.49013258354291966,94.75464310027532,75.92667717035435,1
39.37832058402786,81.15748536108848,3.5816355445560566,1.017775425361891,75.12701229985836,94.1552319208113,1
43.48747353910473,97.56270794051585,3.1989294481959307,0.6102141365284539,85.86185701440242,75.57330864096123,1
42.37068376069122,91.95132943094661,4.134837776400339,0.6461771633047751,64.49525541040093,72.54898869668399,1
34.94749947027713,99.9173644213335,4.019970445776794,1.3478365206016585,82.36133611392508,83.08738079071472,1
43.04685587557792,74.0284726180684,3.80282680479493,1.9402209302297952,21.296031787157375,89.74922318518185,0
22.212312551297988,90.68753155724508,3.554754673200729,1.2469106810628128,85.47043398236282,83.13150474800624,0
24.89957156047863,76.07723654436968,3.4941186499014103,0.24626098742343594,23.211108726829323,78.30262395853926,0
21.13068222276345,79.19502481215636,3.781168160581145,0.24360886632272727,91.193070109029,86.74513551671322,0
28.133258269081608,85.1002185287348,3.654518243288287,1.9077041196065754,99.35701977909146,80.410070062366,1
29.71693224223705,94.94708456745354,3.0747277270582627,0.6648525015839338,43.525396974142225,97.98603070379899,0
26.783725794347397,99.36333876797181,3.615003178524398,0.2749272735567033,36.82548450286349,97.67935418810717,0
40.718437728798236,90.73093655458072,3.9676843406794076,1.238184715585725,81.22906910864326,85.07115459916287,0
28.918833167339734,76.71067128669335,3.55108785311635,1.2849326787515056,40.242107273620256,79.83651982054775,0
27.023362742184517,76.85428009108281,3.0623478930651222,1.3321591582255075,89.24499065377628,92.11397241869918,0
33.56740207895621,89.50329206355566,3.94353383926084,0.6080638529293284,28.227407372598137,71.101388304492,0
23.523105624369066,69.55108583073209,3.2416365385631694,0.12871030000750255,30.076415710348662,84.24307018130953,0
40.054924518850996,64.41896452525579,3.3103450018656466,1.9335292019634966,98.33212440804925,80.08970182811001,1
21.863766091994272,74.18488630563107,3.1976476241187552,0.5766967868130947,73.90711186160037,97.61607655307664,0
44.672173415012935,71.48955966616327,3.396258077845797,1.3844499472998402,87.75097795431623,70.36009081818048,1
39.306119232416435,71.85232481823961,3.9081018068263624,1.4425967527695482,45.94635018812144,86.58444627155048,1
24.96789203835431,69.3443100419964,3.6232630314047247,1.259014092451023,74.11869996164836,92.21990743199878,0
20.13805292809006,61.68372758545448,3.245857528980855,0.6945240490059316,67.53934618468777,84.55053962572124,0
40.386535711370854,60.714957389336554,4.05339609378245,0.6150828821517249,68.25200960983577,72.56209090488164,1
37.671433596190425,99.50889558944127,4.055498225941835,1.235569737135136,74.60259676301773,99.17384170083707,0
38.22517920102469,77.1109253494345,4.044694110055208,1.745581703862214,66.02873385032788,85.54031294128293,0
39.281758667148644,75.37306588638727,3.286555453657847,1.8987940849544516,54.324989544213274,88.42558732957033,0
21.85111629335226,87.1858913077228,3.5414872130171857,0.3012210283671395,42.07381555044375,77.09829348122523,0
28.961643213606813,68.73015551460257,4.181987587369051,0.39417436393566774,81.48650647305615,84.50494255320412,0
22.896726488128245,97.99844735800902,3.9264149715719885,1.8949988916878513,38.101794400254896,82.87448475874966,0
41.57758564688984,91.45380057662209,3.0326009054706717,1.4994169338361059,75.38834449235313,72.24687526005951,1
35.58245317068895,63.57644009249038,3.0782455095125907,1.7776882671765688,38.66662581194613,73.18481060642402,0
28.27245062131623,76.70323103139714,3.5567176521747994,0.48500200485715195,70.02641359635632,95.12417558856323,0
21.588958757150593,95.16473230248658,4.091064247033872,1.2164131551078636,79.76626137032231,77.19459856619771,0
27.774558042891556,97.7892808916564,3.646442157543257,1.4321652293932,37.497111112523136,75.84874814495892,0
28.12958305066868,78.69606044999479,3.5973750096411483,1.3922125823492482,24.795464068904664,85.14734353750418,0
38.2401544584516,84.53645556842831,3.1265684399479565,0.8754882126467264,30.477899439533928,93.06241394087539,0
35.93893678388033,66.681357843683,3.788136125669153,0.1292502942134861,68.47975738168203,71.85839555736963,1
42.18031856440817,99.64674504547907,3.986523792720271,1.2075595079281,87.95571249805884,87.30423758914768,1
31.805373129048732,69.26686805533774,3.456504009009075,0.5808929244412566,23.59974569883395,73.5763132852172,0
22.98985614845754,97.70927096540503,3.9307342211103933,0.9554830676714916,78.7321007233317,71.09383152476855,0
37.83111968057487,85.98586595969473,4.1573719846809745,1.919403928659253,47.305491676004166,71.58231856486653,0
39.019626215422434,84.30947179515437,3.244519750953227,0.8581671035206259,58.2822695935618,95.02492324625324,0
34.03192993923741,80.50754044066034,3.6279955574336897,1.6956230526624108,94.30876398764525,73.53917450884185,1
39.27417949886403,69.22679246871034,3.344565549701491,0.45822715092357713,46.557720378867636,71.35454093236876,1
32.34488990910977,67.06112128022033,3.9514253028406072,1.3776749462475548,57.22695471515888,83.13699661428737,1
33.06832073454985,68.81944836280701,3.693112039057389,1.9563132134339927,21.09459318085449,95.31980415826075,0
30.68852545896374,67.45753048577018,3.7614989010603646,0.29359689165857994,26.52789760038707,77.87225129467906,1
20.63547816860238,91.18337894267013,3.957496991539073,0.11580789023166482,40.68732729078272,82.65137852577749,0
22.69728567483261,74.00501036666921,3.475164567194946,0.9238073060019671,22.228179265685952,71.19767597691254,0
20.785729642168356,62.313707062535855,4.098108082088452,0.27598841779759764,70.51002608386008,83.47235542404627,0
35.91026028159451,98.76410520563246,3.639634640695368,1.5219302643848396,54.111868544129806,87.32839241911401,0
27.858899526908168,95.35143539853703,3.189545787402418,1.837642461312262,63.85161621824176,87.12721161256434,0
32.71426727911757,97.11009132780852,3.8350789418025633,0.9246398481466417,33.971774871706366,79.97280076523096,1
42.689161848152324,99.7963129058574,3.9519136205259056,0.5915521200953378,43.67456235492929,79.46599541989407,1
26.232305728721872,66.95580996877949,3.380114012481032,0.9253663061125585,73.10595798821801,73.19870856809794,0
30.259573075890742,75.84968075610635,4.028615108398504,1.4745508539150018,97.22421789043199,81.00394961938805,0
38.888778463576216,90.32953902816365,4.0873719057189195,0.11720290700270486,24.033341888176736,72.98484006618894,1
25.71995413729056,87.8408247221517,3.3322853848533707,1.2199625800209246,91.23074566842129,92.99787834136154,0
21.924497745719826,66.1558362535942,4.180225767258267,1.2652542012860202,66.15049610489667,98.98822893244558,0
27.2437863228442,92.6333249996247,3.16885383365851,1.3116076691022776,65.1135653404499,99.10223370000121,0
24.03053218135011,68.97762287346643,3.242418802082988,0.5598419519636667,60.02228281662083,95.95213298126181,0
43.242441308564324,68.95270459290492,3.221069807085631,1.456700174418441,25.55152687233467,88.02376448018858,1
40.20300948911043,81.47897691573654,4.072787652009445,0.2736438240303752,27.19014813889285,91.0259709173164,0
35.835093912760584,83.71759739366813,3.7851510627899545,0.4786136392869216,68.07296045272689,78.55617408041242,0
41.786514754692945,83.20344831351244,3.1825251398667276,1.7671930886435157,47.27668571484466,88.92311260517862,1
40.09180192247786,63.65947349591019,3.528388102042019,1.503573986380476,93.38144532621445,83.66948648319632,1
24.664251472150895,95.09843450521521,3.7383576300837627,0.12611655262155597,52.52724298875778,84.46052019330797,1
42.313974962249446,70.62400170354825,3.10015690198726,0.5719148947026204,31.46251669621129,92.73329681125475,0
33.48355604789127,65.18059685131217,4.058899642088806,0.5073723176870126,77.17750668016288,78.45755066791754,1
40.18600387910156,95.54992319475909,3.9643242425298424,0.6145320232702478,43.46827371528079,79.5411883508356,1
42.40228249808733,98.22605992919014,3.606248128291966,0.5703635635317842,62.03762458847145,97.7392537338591,0
27.950086874296595,94.48510469061802,4.160551938311005,0.2187999619114069,75.8266228404136,71.68672884552917,0
22.75129811319192,92.38064298899512,3.50131317513012,0.9719869815339586,92.02112889616564,84.56902895240022,1
25.698379063548543,86.20967922556088,4.180932382843798,1.4921936020937139,83.37529558413408,97.38402401223586,0
30.677694715656408,82.03429482436557,3.8015039985643524,1.2527902769631292,74.10888542981793,88.31089023454471,0
40.45036914806233,63.479470396456406,3.76160552790473,1.3784561703363516,74.37065459161148,86.39221222636397,0
41.51826458140859,76.33812852282794,3.199145874354942,0.2541834392188544,95.67397152256692,77.49232537688066,1
20.17380326327977,74.90754068049256,4.058313309965573,1.9078323493358957,43.66592779972288,80.29826467193345,0
32.768682564439146,70.39015135041305,3.512987625504738,1.6931344843017473,20.08896753569499,95.5614524741408,0
30.435275078719474,88.9368045475434,3.194680086938975,1.6296716051417592,41.7563647518559,86.77654395305375,0
25.552695261768257,79.83502940315083,3.015129023970911,1.6636692295793583,37.43131037013952,85.4422658127034,0
22.99663418334207,63.24184863630592,3.671706820366059,1.8721499654522467,72.94676680911985,72.98739140620087,0
28.4403792850907,68.80732807799245,3.632879546547212,1.1340825356160256,70.69692798124233,70.4808446936537,0
43.572742597812976,87.33035054638384,3.8632243468429905,0.4805358339484892,67.4769106163779,98.91055566061146,0
28.080073300518883,63.045234379612005,4.0683096636213625,1.2718888549198282,21.299475456756298,81.30958501860525,0
32.96976554358415,94.04827656195076,3.0952879015716355,1.511474837969084,78.3022443560518,88.09639186298513,0
37.57547397237944,79.80586108055897,3.877795788408435,1.5020430473726483,45.88243299883932,72.39145219561856,0
29.09074005948235,79.22346309306592,3.2248943329170987,1.0907531459170723,73.2044791205305,90.4934285716914,0
44.29455206802402,83.6963113863807,4.029812463788597,0.2300715667337983,64.52627428017226,97.97700126117883,0
44.06118237355278,92.98723863700596,3.9828762166339873,0.8051145830172428,47.418474034232574,87.2699575899226,0
26.294557395634104,73.91236831608772,3.6489525059826535,1.8494565560803788,30.76610136832862,73.78345967126232,0
32.431212647309636,87.12064610236254,3.852291358347974,1.2104529285391095,27.553511812838476,87.4516458242043,0
27.521957745419243,82.62927855983165,3.3772201358204983,1.1228306921858555,86.52146664897788,92.99041639313957,0
27.12101235943669,70.68113080677685,3.5654014787193775,0.6108216773261677,93.47180336652464,82.19249609722056,0
20.92217368386332,95.14519945420632,3.9859642772525663,0.8000529478414998,71.98304374114397,96.39513243824403,0
35.23910834949742,91.89704086427713,3.5511182366078566,1.8011575693910216,28.27472918883867,89.46048860072094,0
32.56697558072154,86.33807338633702,3.4293579183905303,1.3662797903009878,52.162177351059256,96.97746754867607,0
21.286968781249733,94.02326916376967,3.59305493670036,1.5960353508294325,78.31513600841258,88.70515933742011,0
26.966161605915286,94.6917680383921,3.9938991029246624,0.9632563038285447,82.38567072080545,73.93863916014473,1
42.70664714916634,88.3345190686014,3.402249656845047,1.2974697169667,29.457489783287087,79.29075133315567,1
25.989047266674312,93.48053313454687,3.2085139117628927,0.5719288566120942,20.002457507630595,76.05384844757371,0
23.622371802280576,87.89885846677134,3.854416824396937,1.440375577538624,76.9709636704484,97.26479493150586,0
32.23631900693908,87.20563087041202,3.9911738552496985,0.9124425340363408,48.52769407889645,92.81200201862448,0
44.641261352765014,84.74445512860737,3.12076497422824,0.9408364781480165,40.35850652946082,90.29195106730018,0
26.05138178778751,90.10866558230565,3.287848935307134,1.3337124166960752,21.031797583162035,79.02898958894865,0
36.80338868514696,66.34420421172295,3.1703663877131927,1.8789331807909606,63.223952540919974,75.52134316150641,0
39.04049038321794,95.23483036795713,3.4175296938986,0.22161205855637975,88.09205883407854,92.69353263966735,0
25.940938599809993,94.87374110980929,3.5404211746864953,1.6670121509593145,96.61053170180703,84.22473837637239,0
38.205408715296485,61.169891321382366,3.8985916043559676,0.6555279097831669,65.25959604906313,76.77368656451887,0
29.194578317981332,93.03267002259051,3.781377101858009,0.9434469635621178,61.156906219191534,88.49865934495826,0
35.807645764839485,65.1547946989378,3.7451142809741174,0.14163532467251702,26.80451083913929,71.21001556415357,1
35.838242769022365,73.40475417036568,3.4228499359315854,0.6719875478851947,63.90982412340798,79.78510762384761,0
33.394367101868966,89.74033025166432,4.009737063701712,1.054999360997248,50.39832631723157,84.05670983773405,0
22.257244251360206,66.43039584193232,3.5655446008777973,0.20673454696013413,68.57082247068615,74.43875002328218,0
40.88256238973095,92.71868096476248,4.174925925618186,1.0330818858280137,51.09810783012374,99.5396343277252,0
28.019501624293397,93.28536711830968,3.760970565954884,1.861510194831012,39.22392987602934,76.27292093768843,0
24.662962759996354,80.29870935043346,3.1515176898774033,0.3002471144048299,27.59722201827012,73.91059390129797,1
21.0193785388691,60.25543486867334,3.811413074490521,1.5524373833434582,45.19347556711166,76.1060462166069,0
34.77232357970605,71.48152532699652,3.390124818518039,0.878375001414386,27.73158674302018,93.07183399479173,0
36.939109046057055,84.67707673502969,3.8235926360233172,1.3448300575962422,34.15175606591872,82.76516977815528,0
20.414695723196402,99.24744712109694,3.0835693777948867,0.5944495361719357,98.98689268636367,86.96247819257614,0
32.802326457482025,85.27254108066674,3.2098577246111515,0.4030352988285807,55.52828455252949,70.63027470959082,1
25.66239437994845,70.39214324256639,4.026884710686944,0.4048789671153302,62.549741320401324,71.03293925719943,1
36.12931976023624,85.36022812398446,3.272615468428218,0.23393469672197484,89.88948229897723,83.37476649481049,0
24.359160725124788,81.59941518863423,4.004449350291528,0.4527287393123617,99.64551203925502,94.49965729604871,0
37.27344345256165,91.19381580604575,3.3351313061452927,1.3620168314790397,66.61715594757453,96.55716636122696,0
29.668383657513434,64.27922555307833,3.771458292070449,1.7752121625026653,84.99790568353373,72.6011970278692,0
43.418249718418366,90.44111610008112,3.8329806882117974,1.6468388026232075,46.155281946934025,86.15089306303068,0
23.43802360364983,81.65066314704441,3.6151857037740633,1.4017551887615198,44.459516595783285,97.39689058837811,0
28.52665877625646,98.51968015435978,3.3663728120360776,0.3098205404810951,52.21629767956482,81.63918263193659,0
22.83683803101473,73.67488664154745,3.2551732516453153,0.6494561479623047,73.80058101389193,94.88697494285105,0
43.11734045696407,85.30487572535793,3.0398272254749115,0.688633063112691,74.5753351404079,74.01086963198308,1
41.93348383452452,97.2811242204007,3.3647356814888685,0.5749181981554803,45.21915477195606,98.06183469003396,1
26.44854069287889,64.10038911962717,3.7837953486375397,1.078510753448474,30.656793930930295,92.54269952593907,0
36.499601150854474,97.48913948945804,4.125965782138179,1.117552248271378,70.59170051724068,98.24003178360705,0
40.4305550050304,87.51542889203253,4.045445378715662,0.7780833528251093,30.266068975101163,90.2985170065752,1
33.88002028998656,62.713482364206875,3.9192777318423633,0.7721994015992284,66.2794006583464,80.9021179599828,0
33.24126445890016,72.03854267787266,3.9461368119039584,1.6742556360215546,75.47377024450472,98.14543517574168,0
26.046307272511292,88.32688354581126,3.7979818841711945,1.5996564118074026,76.04891971155612,78.26700328927535,0
22.32756919514748,62.69402405875087,3.3123442290792036,0.6848120801934167,80.27776885276774,79.96517566185197,0
42.43039394883317,83.28681840705093,4.088634036846996,1.8361980433591927,89.82875372525316,91.0242525400522,0
42.51045142908326,73.83532227811827,3.804878774287001,1.9103485323047615,59.996719357183075,92.9594889857616,0
35.827536431831696,84.83662071069908,3.672528757176528,0.7208108298570776,78.4199351623657,97.88210451547462,0
28.475744776217518,61.829681352500515,3.1331873630561775,0.7734074027068042,69.53381882926693,76.14407227168628,0
28.73023936531652,94.86147224609505,3.536466652567711,1.0607048915017219,34.93119518381461,93.93994105657671,0
38.14889197175599,98.93955876709587,3.5524299254423117,1.8881295438139798,22.055171589552653,92.1563816019089,0
42.42775649881443,98.75511421142767,4.037476331427204,1.765006922970392,42.7633108541547,71.91383668760794,0
42.177160606627936,89.986073269717,3.6559778642253464,0.2948791289088206,55.44269650700955,81.61669423630622,1
39.496888646440595,65.20344960522527,3.456480658764492,0.8461884122156907,69.3684755542925,78.48296371180295,1
36.05079115385719,90.3305278371609,4.172160394212791,1.1514052605245666,87.99674644025643,79.13471273062092,1
22.103499124876222,60.98347665835206,3.1328647119915787,1.055951697847926,35.69965733649325,99.48840638664103,0
24.040717852365344,60.88494206115989,3.5070581139743338,0.4683398290800961,30.04398319187817,89.28332240439784,0
42.463854713176985,72.94440876598165,3.0504296102056863,1.7317518652194939,97.0783957979462,91.53028473380499,0
35.16072649148975,79.54572761618664,3.8878849449203168,1.386187487693991,28.643564750112567,99.29852911945028,0
20.22992629041574,90.81629671231173,4.101691862638981,1.692025912218427,58.27928560857514,81.31605347372916,0
22.536788571650803,87.33181506426021,3.3360447954605874,1.7316521307639972,66.84509830346414,94.05520505358417,0
36.5875442277014,77.83610825506993,4.030010012158945,1.5218761219649055,63.30995367259506,83.03592889913486,0
20.126539596155467,70.94506665126664,3.3506618765542773,0.9345001423744629,26.882572562635456,96.0860101544494,0
24.020201285437466,99.88498000630844,4.092924193972698,1.2600388345293068,24.56215312028955,75.4197262393391,0
33.71834473416465,77.04725208943891,3.904754284316141,0.4046942716275119,28.438674196882854,98.43058531192838,0
37.297379942317335,78.05548097318702,3.9658881322097264,1.3799262932023246,66.847014709809,76.56315125232639,1
36.29903148756502,66.54495284766676,3.0216078667205455,0.44058118590463347,63.54759101074569,79.78661520942795,0
25.606732736513994,91.79238194999718,4.155372428488832,1.418504221969298,38.69926336293954,92.68576702320341,0
37.8044805336884,87.74728903125954,3.872005190484388,0.5362365054325404,71.02193134764732,81.8126542469622,1
25.931227187420003,68.83078451155042,3.36570131446336,0.32334747028541794,85.60540016445195,88.2463413029934,0
28.134992453981695,63.295241824633706,3.9952735978306166,0.4140405312716191,23.3263167877275,83.33720503208285,0
38.662285127950604,87.21997208298852,3.3378254380979158,0.10378505691623352,59.85039548384339,92.27109811269345,0
36.24082247618037,86.1804485712454,4.0473046074793535,1.4656052739217076,75.14483296821523,76.84993757105832,1
41.23058526235445,70.93038107992837,3.1350964684943246,1.4915619932109203,40.184954165574965,71.7537396171063,1
36.44032230750858,98.0345424900164,3.844423172952955,1.078373364835193,44.621672423451926,78.99788192419199,1
34.20771508338679,66.04231567123601,3.6488381719738925,0.406589322005229,69.0910322391507,84.2292599460529,1
22.341869195702312,77.29339204170408,3.115841364234529,0.2587532412703105,91.83482347549895,75.04060156578036,0
29.19289507648584,97.74463680670395,3.290272593910607,0.13634503623084532,84.79395362423195,80.64391868969166,0
26.630059192043134,76.78909267704489,3.0148848435327777,0.41492153623391936,66.65041752796668,81.99949054880706,0
26.09974108447709,85.54103790656342,3.562521558557407,1.7926255164679787,78.41773742057994,71.7217553106482,0
44.325263868811135,75.90377591851177,3.3615183129120005,0.5589199992331954,49.185797616623894,87.49921744552614,0
29.82744311666901,70.9686080939468,3.718028981157311,0.7731155217127097,71.27724224790062,96.53030283913863,1
42.30116387942783,99.35910591839313,3.3566853692503407,0.30015642051453306,57.294527290204556,74.55228738859157,0
35.778465649931576,76.37336025260171,3.3599029338083817,0.5224864790215236,35.19489091660488,87.93424040204542,0
39.870282588541215,95.76396814716537,3.8918318384779242,1.0865266844823898,76.13906191018057,89.94217614732538,0
32.5659273276298,69.19818423564345,3.057771403174024,1.25473009788174,64.51717098790576,82.58004041257865,1
34.422597115658974,68.52418816100334,4.083473994230385,0.566169396915801,48.68972655628731,91.03292762092809,0
32.3129423454716,61.24536331538045,4.022716649269418,0.2096911025277227,92.90713520629046,82.32194630473036,0
24.881074694951113,86.0666730150354,3.801365619871688,0.8429624513420574,21.67472942613866,85.13911863932304,0
38.06130288153763,74.74105374895045,3.711865884128861,0.5449864047600349,45.26185209995968,70.22059133663281,0
27.019309061021396,94.57432999358548,4.0707629977675825,0.5171524541366237,24.550511822211725,90.75160342404067,0
20.607899160786346,78.9283962676623,3.222396215434457,1.923739325155565,81.32218529773017,89.84028036834174,0
36.13680739767919,98.72773711658887,3.0947629946289945,1.2709709232588757,76.16859632910341,71.15202631979034,0
24.427766985176223,67.42102062812485,3.2874122038914457,1.1580690420269821,46.50817749890536,81.04750322185399,1
43.51146460882286,94.74492671822443,3.9534939344402282,0.8899726966943116,74.05303217656584,99.37095522375003,0
43.84821442506468,91.06387411166966,3.04160432007178,0.914994233517274,51.67497809567599,82.62209687705851,1
42.871609755511216,90.83687378576208,3.699368202100188,1.1277195072923536,80.50030331379475,85.05836215395524,0
29.25396750638611,93.79132912467551,4.194525019429572,1.4232166333686038,56.334693018936484,97.29790474479155,0
20.386415413221684,90.44095963771996,4.026835312605048,1.434077582745476,52.98237822653324,91.51785627597269,0
43.20796406469313,85.04881286525662,3.6257348268523075,0.4262184246403542,94.77839323906407,87.46210393372671,0
30.704603707932858,65.2497951072955,3.0763690911439707,1.0502142289455911,40.07032799125602,93.93414044023217,0
44.16637047609174,61.30104717965008,3.997648217262852,0.8827203805647936,29.635787199725236,95.9309879936792,0
44.09049942723132,96.83391391262748,3.718774209812653,1.75400123591183,66.76344906075666,83.70664215211801,0
41.325236386684,84.66601258082952,3.1379195964714803,1.2996959503149152,97.5457449827343,84.25325094795507,0
27.36122230173964,91.86149163904705,3.1126287417880274,1.1117577261903655,50.227137098174936,81.58152806955508,0
29.62744321504813,79.26089406050201,4.091552183323911,0.31924982013994296,24.96294109030252,99.00118420055381,0
41.27841678792142,64.69232755849578,3.803040315525694,1.2507119897144818,47.144421384765394,90.91498762871052,0
27.923050128906944,65.00743168810202,3.9951441591801067,0.3226874207924435,60.474532345564675,72.49669198624217,0
24.237318667152312,87.42261148915885,4.054774680338721,0.7406924935749288,32.9538405305771,95.88878869939055,0
33.92003156145876,77.2122357959785,3.686126822457987,0.3713997331472305,72.64817744451936,84.41679822508804,0
43.40386935401952,68.02098906801346,3.6209356221060496,1.414939929346301,99.81995112081604,72.06261719267462,1
37.400744916874324,79.66378186965747,3.5165128923851885,0.4918790162886899,56.13915807851551,86.49151765489933,0
34.25152925223412,62.568357483005364,3.380335905349343,0.8445328090572494,48.37828453841701,82.51492836927106,1
22.429412344269213,83.27885607657595,3.521515153030454,1.8017820774756794,52.05633334675733,96.33248214587874,0
35.37518066747924,70.75973617740391,3.9286555868761877,0.48820112845804353,29.21169427161609,76.11983810828163,0
44.75134625260658,91.90236402548753,3.722308117218158,1.0648296215216804,90.6618881140979,94.79393828476549,1
23.5021003809131,72.41447835694295,4.071027947945815,0.8966161562154418,53.186052441708156,86.73066073556359,0
32.95824130909342,78.20880596327206,3.5320560172550253,0.1344356779868865,50.98195291398731,71.63830909640407,1
41.93432679819888,60.46482159632403,3.728507494462505,1.6062404157883443,72.77522183443794,99.15535903976453,0
38.51921544385511,62.89787551178235,3.7575690637103865,0.23118722199773947,55.36267367448988,85.378457323096,0
37.4253935248817,75.6997422562674,3.710036594767591,1.0010845398562118,71.85867750462768,78.72630562694748,1
37.56210209967773,79.19755338868494,3.8431605277026195,1.165288760384005,24.915703210463,84.08220525967775,0
28.98727878049388,84.00082192477214,3.2849201620497674,1.2940102675677154,85.0978674977782,95.73573350552468,0
27.339796106612333,71.66650314837213,3.614836533054949,1.4084000956849636,95.2403162303522,79.1470937315519,0
40.23402888696284,87.79927544506171,3.1250697633700173,0.5812175286931587,71.90123089275087,75.780291894601,1
